Date,EmpID,Expenses Type, Bank , Cash 
25/04/2023,1001,Comission,,30
25/04/2023,1002,Comission,,25
25/04/2023,1003,Comission,,20
25/04/2023,1006,Comission,,25
25/04/2023,0,General Expenses,,10
25/04/2023,0,Bank Fees,3.78,
25/04/2023,0,Bank Fees,3,
25/04/2023,0,Bank Fees,0.58,
26/04/2023,1001,Comission,,15
26/04/2023,1002,Comission,,25
26/04/2023,1003,Comission,,10
26/04/2023,1006,Comission,,10
26/04/2023,0,General Expenses,,10
26/04/2023,0,General Expenses,,14
26/04/2023,0,Bank Fees,8.79,
26/04/2023,0,Bank Fees,1.34,
27/04/2023,0,Bank Fees,6.37,
27/04/2023,0,Bank Fees,0.98,
27/04/2023,1001,Comission,,45
27/04/2023,1002,Comission,,60
27/04/2023,1003,Comission,,45
27/04/2023,1006,Comission,,45
27/04/2023,0,General Expenses,,10
27/04/2023,1006,Overtime,,10
27/04/2023,1001,Overtime,,65
28/04/2023,1001,Comission,,50
28/04/2023,1002,Comission,,50
28/04/2023,1003,Comission,, -   
28/04/2023,1006,Comission,,40
28/04/2023,1001,Overtime,,20
28/04/2023,1008,Overtime,,20
28/04/2023,1006,Overtime,,20
28/04/2023,0,General Expenses,,10
28/04/2023,0,General Expenses,,10
28/04/2023,0,General Expenses,,500
28/04/2023,0,Bank Fees,5.78,
28/04/2023,0,Bank Fees,0.87,
28/04/2023,0,Bank Fees,2.5,
28/04/2023,0,Bank Fees,0.38,
29/04/2023,0,Bank Fees,3.04,
29/04/2023,0,Bank Fees,20.07,
29/04/2023,1001,Comission,,30
29/04/2023,1002,Comission,,50
29/04/2023,1003,Comission,,25
29/04/2023,1006,Comission,,35
29/04/2023,1008,Overtime,,10
29/04/2023,1006,Overtime,,10
29/04/2023,1003,Overtime,,10
29/04/2023,0,General Expenses,,10
29/04/2023,0,General Expenses,,14
30/04/2023,0,Purchases,,668
30/04/2023,1001,Comission,,40
30/04/2023,1002,Comission,,65
30/04/2023,1003,Comission,,45
30/04/2023,1006,Comission,,10
30/04/2023,0,General Expenses,,10
30/04/2023,0,General Expenses,,6
30/04/2023,1008,Overtime,,10
30/04/2023,1003,Overtime,,10
30/04/2023,0,Bank Fees,13.06,
30/04/2023,0,Bank Fees,1.97,
30/04/2023,0,Bank Fees,5,
30/04/2023,0,Bank Fees,0.75,
01/05/2023,1001,Comission,,30
01/05/2023,1003,Comission,, -   
01/05/2023,1015,Comission,,50
01/05/2023,1013,Comission,,40
01/05/2023,1014,Comission,,50
01/05/2023,1001,Overtime,,20
01/05/2023,1015,Overtime,,10
01/05/2023,1013,Overtime,,10
01/05/2023,0,General Expenses,,10
04/05/2023,1001,Comission,,35
04/05/2023,1002,Comission,,40
04/05/2023,1003,Comission,,25
04/05/2023,1001,Overtime,,20
04/05/2023,1003,Overtime,,20
04/05/2023,1008,Overtime,,20
04/05/2023,0,General Expenses,,10
04/05/2023,0,General Expenses,,20
05/05/2023,1001,Comission,,45
05/05/2023,1002,Comission,,55
05/05/2023,1003,Comission,, -   
05/05/2023,1006,Comission,,35
05/05/2023,1001,Overtime,,10
05/05/2023,0,General Expenses,,10
05/05/2023,0,General Expenses,,16
05/05/2023,1002,Salary,,500
05/05/2023,0,General Expenses,120.57,
05/05/2023,0,General Expenses,391,
06/05/2023,0,GOSI,51.1,
06/05/2023,0,Bank Fees,15.79,
06/05/2023,0,Bank Fees,2.4,
06/05/2023,0,Bank Fees,3.5,
06/05/2023,0,Bank Fees,0.53,
06/05/2023,1001,Comission,,40
06/05/2023,1003,Comission,,35
06/05/2023,1006,Comission,, -   
06/05/2023,1002,Comission,,65
06/05/2023,1010,Comission,,10
06/05/2023,1001,Overtime,,50
06/05/2023,0,General Expenses,,10
06/05/2023,0,General Expenses,,120
07/05/2023,1002,Salary,"1,000.00","1,000.00"
07/05/2023,1006,Salary,430,"1,005.00"
07/05/2023,1003,Salary,870,"1,000.00"
07/05/2023,0,Bank Fees,19.65,
07/05/2023,0,Bank Fees,2.97,
07/05/2023,0,Bank Fees,5.76,
07/05/2023,0,Bank Fees,0.86,
07/05/2023,1001,Comission,,25
07/05/2023,1002,Comission,,40
07/05/2023,1003,Comission,,20
07/05/2023,1006,Comission,,30
07/05/2023,1010,Comission,,15
07/05/2023,1009,Comission,,20
07/05/2023,1001,Overtime,,30
07/05/2023,1002,Overtime,,30
07/05/2023,1003,Overtime,,10
07/05/2023,1006,Overtime,,10
07/05/2023,0,General Expenses,,6
07/05/2023,1001,Overtime,,65
08/05/2023,1001,Comission,,40
08/05/2023,1002,Comission,,45
08/05/2023,1003,Comission,,25
08/05/2023,1012,Comission,,25
08/05/2023,1010,Comission,,15
08/05/2023,1009,Comission,,25
08/05/2023,1011,Comission,,20
08/05/2023,1001,Overtime,,40
08/05/2023,1002,Overtime,,15
08/05/2023,1016,Overtime,,50
08/05/2023,0,General Expenses,,10
08/05/2023,0,General Expenses,,6
09/05/2023,0,Purchases,,"1,048.00"
09/05/2023,1001,Comission,, -   
09/05/2023,1002,Comission,,30
09/05/2023,1003,Comission,,20
09/05/2023,1012,Comission,,30
09/05/2023,1011,Comission,,30
09/05/2023,1009,Comission,,30
09/05/2023,1010,Comission,,30
09/05/2023,1013,Comission,,30
09/05/2023,0,General Expenses,,10
10/05/2023,0,Salary,"1,000.00",
10/05/2023,1001,Comission,,20
10/05/2023,1002,Comission,, -   
10/05/2023,1003,Comission,,15
10/05/2023,1012,Comission,,20
10/05/2023,1011,Comission,,20
10/05/2023,1009,Comission,,20
10/05/2023,1010,Comission,,15
10/05/2023,1013,Comission,,20
10/05/2023,1001,Overtime,,20
10/05/2023,0,General Expenses,,10
10/05/2023,0,General Expenses,,15
11/05/2023,0,GOSI,"1,013.56",
11/05/2023,1001,Comission,,30
11/05/2023,1002,Comission,,30
11/05/2023,1003,Comission,,10
11/05/2023,1012,Comission,,20
11/05/2023,1011,Comission,,20
11/05/2023,1013,Comission,,20
11/05/2023,1001,Overtime,,30
11/05/2023,1012,Overtime,,65
11/05/2023,0,General Expenses,,10
11/05/2023,0,General Expenses,,6
11/05/2023,1008,Comission,,500
12/05/2023,1001,Comission,, -   
12/05/2023,1003,Comission,,15
12/05/2023,1012,Comission,,35
12/05/2023,1013,Comission,,25
12/05/2023,1014,Comission,,30
12/05/2023,1015,Comission,,25
12/05/2023,0,General Expenses,,10
13/05/2023,0,Bank Fees,4.9,
13/05/2023,0,Bank Fees,0.74,
13/05/2023,0,Bank Fees,4,
13/05/2023,0,Bank Fees,0.6,
13/05/2023,1001,Operation Expenses,60,
13/05/2023,1001,Comission,,20
13/05/2023,1002,Comission,,30
13/05/2023,1003,Comission,,15
13/05/2023,1006,Comission,,15
13/05/2023,0,General Expenses,,10
13/05/2023,0,General Expenses,,200
14/05/2023,0,Bank Fees,1.75,
14/05/2023,0,Bank Fees,0.26,
14/05/2023,0,Bank Fees,2.5,
14/05/2023,0,Bank Fees,0.38,
14/05/2023,1001,Comission,,40
14/05/2023,1002,Comission,,45
14/05/2023,1003,Comission,,25
14/05/2023,1006,Comission,, -   
14/05/2023,0,General Expenses,,10
14/05/2023,1008,GOSI,447.66,
15/05/2023,1008,Operation Expenses,163,
15/05/2023,1008,Operation Expenses,"2,425.00",
15/05/2023,1001,Comission,,20
15/05/2023,1002,Comission,,35
15/05/2023,1003,Comission,,15
15/05/2023,1006,Comission,,20
15/05/2023,1001,Overtime,,10
15/05/2023,1003,Overtime,,10
15/05/2023,1006,Overtime,,10
15/05/2023,0,General Expenses,,6
15/05/2023,0,General Expenses,,10
15/05/2023,0,Bank Fees,8.93,
15/05/2023,0,Bank Fees,1.36,
15/05/2023,0,Bank Fees,4,
15/05/2023,0,Bank Fees,0.6,
15/05/2023,0,Bank Fees,2.88,
15/05/2023,0,Bank Fees,0.43,
16/05/2023,0,Bank Fees,7.88,
16/05/2023,0,Bank Fees,1.2,
16/05/2023,1001,Comission,,40
16/05/2023,1002,Comission,,40
16/05/2023,1003,Comission,,25
16/05/2023,1006,Comission,,25
16/05/2023,1001,Overtime,,10
16/05/2023,1003,Overtime,,10
16/05/2023,1006,Overtime,,10
16/05/2023,1008,Overtime,,20
16/05/2023,0,General Expenses,,10
17/05/2023,1001,Comission,,20
17/05/2023,1002,Comission,,30
17/05/2023,1003,Comission,,15
17/05/2023,1006,Comission,,20
17/05/2023,1001,Overtime,,20
17/05/2023,1003,Overtime,,10
17/05/2023,1006,Overtime,,20
17/05/2023,1008,Overtime,,20
17/05/2023,0,General Expenses,,10
17/05/2023,0,Purchases,,342
17/05/2023,0,Bank Fees,8.05,
17/05/2023,0,Bank Fees,1.22,
18/05/2023,1001,Comission,,30
18/05/2023,1002,Comission,, -   
18/05/2023,1003,Comission,,25
18/05/2023,1006,Comission,,25
18/05/2023,0,General Expenses,,10
18/05/2023,1007,Salary,,200
18/05/2023,0,Bank Fees,11.87,
18/05/2023,0,Bank Fees,1.8,
18/05/2023,0,Bank Fees,4.25,
18/05/2023,0,Bank Fees,0.64,
18/05/2023,0,Operation Expenses,129.48,
19/05/2023,0,Bank Fees,6.66,
19/05/2023,0,Bank Fees,1,
19/05/2023,0,Bank Fees,12.5,
19/05/2023,0,Bank Fees,1.88,
19/05/2023,0,Bank Fees,1.25,
19/05/2023,0,Bank Fees,0.19,
19/05/2023,1001,Comission,,15
19/05/2023,1002,Comission,,40
19/05/2023,1003,Comission,, -   
19/05/2023,1006,Comission,,15
19/05/2023,1007,Comission,,10
19/05/2023,0,General Expenses,,10
19/05/2023,1001,Overtime,,65
20/05/2023,0,General Expenses,"1,079.50",
20/05/2023,0,Bank Fees,10.58,
20/05/2023,0,Bank Fees,1.59,
20/05/2023,1001,Comission,,10
20/05/2023,1002,Comission,,20
20/05/2023,1003,Comission,,15
20/05/2023,1006,Comission,,10
20/05/2023,1007,Comission,,30
20/05/2023,0,General Expenses,,10
21/05/2023,1001,Comission,,20
21/05/2023,1002,Comission,,40
21/05/2023,1003,Comission,,20
21/05/2023,1006,Comission,, -   
21/05/2023,1007,Comission,,40
21/05/2023,0,General Expenses,,10
21/05/2023,1008,Overtime,,10
21/05/2023,0,Bank Fees,8.44,
21/05/2023,0,Bank Fees,1.28,
21/05/2023,0,General Expenses,,6
22/05/2023,0,Bank Fees,4.87,
22/05/2023,0,Bank Fees,0.74,
22/05/2023,0,Bank Fees,2.63,
22/05/2023,0,Bank Fees,0.39,
22/05/2023,0,Operation Expenses,412.34,
22/05/2023,1001,Comission,,15
22/05/2023,1002,Comission,,20
22/05/2023,1003,Comission,,20
22/05/2023,1006,Comission,,20
22/05/2023,1007,Comission,,25
22/05/2023,0,General Expenses,,10
22/05/2023,1007,Overtime,,10
22/05/2023,1008,Overtime,,20
22/05/2023,1006,Salary,,500
23/05/2023,1001,Comission,,30
23/05/2023,1002,Comission,,40
23/05/2023,1003,Comission,,25
23/05/2023,1006,Comission,,45
23/05/2023,1007,Comission,,50
23/05/2023,0,General Expenses,,10
23/05/2023,0,Bank Fees,9.14,
23/05/2023,0,Bank Fees,1.37,
24/05/2023,0,Bank Fees,8.79,
24/05/2023,0,Bank Fees,1.34,
24/05/2023,1001,Comission,, -   
24/05/2023,1002,Comission,,40
24/05/2023,1003,Comission,,10
24/05/2023,1006,Comission,,35
24/05/2023,1007,Comission,,30
24/05/2023,1006,Overtime,,10
24/05/2023,1008,Overtime,,10
25/05/2023,1001,Comission,,20
25/05/2023,1002,Comission,, -   
25/05/2023,1003,Comission,,20
25/05/2023,1006,Comission,,25
25/05/2023,1007,Comission,,35
25/05/2023,1008,Overtime,,10
25/05/2023,0,General Expenses,,10
25/05/2023,0,Purchases,,"1,500.00"
25/05/2023,0,Bank Fees,9.14,
25/05/2023,0,Bank Fees,1.38,
25/05/2023,0,Bank Fees,6,
25/05/2023,0,Bank Fees,0.9,
26/05/2023,0,Bank Fees,7.74,
26/05/2023,0,Bank Fees,1.16,
26/05/2023,0,Bank Fees,3.25,
26/05/2023,0,Bank Fees,0.49,
26/05/2023,1001,Comission,,40
26/05/2023,1002,Comission,,60
26/05/2023,1003,Comission,,40
26/05/2023,1006,Comission,,45
26/05/2023,1007,Comission,,50
26/05/2023,0,General Expenses,,25
26/05/2023,0,General Expenses,,10
26/05/2023,1003,Overtime,,65
27/05/2023,1001,Comission,,25
27/05/2023,1002,Comission,,30
27/05/2023,1003,Comission,,20
27/05/2023,1006,Comission,,45
27/05/2023,1007,Comission,,50
27/05/2023,1001,Overtime,,10
27/05/2023,1006,Overtime,,10
27/05/2023,1007,Overtime,,10
27/05/2023,1008,Overtime,,10
27/05/2023,0,General Expenses,,10
27/05/2023,0,General Expenses,,10
27/05/2023,0,Bank Fees,7.28,
27/05/2023,0,Bank Fees,1.1,
27/05/2023,0,Bank Fees,3.5,
27/05/2023,0,Bank Fees,0.53,
28/05/2023,0,Bank Fees,20.95,
28/05/2023,0,Bank Fees,3.16,
28/05/2023,0,Bank Fees,6.25,
28/05/2023,0,Bank Fees,0.94,
28/05/2023,1001,Comission,,35
28/05/2023,1002,Comission,,50
28/05/2023,1003,Comission,,35
28/05/2023,1006,Comission,,40
28/05/2023,1007,Comission,,70
28/05/2023,0,General Expenses,,10
28/05/2023,1006,Overtime,,65
28/05/2023,1008,Overtime,,20
29/05/2023,1001,Comission,,50
29/05/2023,1002,Comission,,50
29/05/2023,1003,Comission,,40
29/05/2023,1006,Comission,,25
29/05/2023,1007,Comission,,50
29/05/2023,1001,Overtime,,20
29/05/2023,1008,Overtime,,20
29/05/2023,0,General Expenses,,10
29/05/2023,0,General Expenses,,6
29/05/2023,0,Bank Fees,19.43,
29/05/2023,0,Bank Fees,2.95,
31/05/2023,1001,Comission,,25
31/05/2023,1002,Comission,,15
31/05/2023,1003,Comission,,20
31/05/2023,1006,Comission,,30
31/05/2023,1007,Comission,,40
31/05/2023,1001,Overtime,,75
31/05/2023,0,General Expenses,,10
31/05/2023,0,Bank Fees,19.21,
31/05/2023,0,Bank Fees,2.89,
31/05/2023,0,Bank Fees,7.88,
31/05/2023,0,Bank Fees,1.18,
01/06/2023,1001,Comission,,30
01/06/2023,1003,Comission,,25
01/06/2023,1015,Comission,,35
01/06/2023,1013,Comission,,35
01/06/2023,1014,Comission,,40
01/06/2023,1001,Overtime,,20
01/06/2023,1015,Overtime,,20
01/06/2023,1003,Overtime,,20
01/06/2023,0,General Expenses,,10
01/06/2023,0,Operation Expenses,,80
04/06/2023,1001,Comission,,25
04/06/2023,1002,Comission,,20
04/06/2023,1003,Comission,,10
04/06/2023,0,General Expenses,,10
04/06/2023,0,Bank Fees,,
05/06/2023,1001,Comission,,15
05/06/2023,1002,Comission,, -   
05/06/2023,1003,Comission,,20
05/06/2023,1006,Comission,,15
05/06/2023,1003,Overtime,,10
05/06/2023,1006,Overtime,,10
05/06/2023,0,General Expenses,,10
05/06/2023,0,Bank Fees,11.17,
05/06/2023,0,Bank Fees,1.7,
06/06/2023,0,Operation Expenses,"2,000.00",
07/06/2023,1001,Comission,,25
07/06/2023,1002,Comission,, -   
07/06/2023,1003,Comission,,20
07/06/2023,1006,Comission,,40
07/06/2023,1010,Comission,,20
07/06/2023,1009,Comission,,15
07/06/2023,1001,Overtime,,20
07/06/2023,1006,Overtime,,30
07/06/2023,0,General Expenses,,40
08/06/2023,1001,Comission,,20
08/06/2023,1002,Comission,,10
08/06/2023,1003,Comission,,20
08/06/2023,1012,Comission,,35
08/06/2023,1010,Comission,,20
08/06/2023,1009,Comission,,20
08/06/2023,1011,Comission,,30
08/06/2023,1001,Overtime,,40
08/06/2023,1002,Overtime,,15
08/06/2023,1003,Overtime,,10
08/06/2023,1012,Overtime,,10
08/06/2023,1011,Overtime,,10
08/06/2023,1016,Overtime,,60
08/06/2023,0,General Expenses,,10
08/06/2023,0,Operation Expenses,"3,631.00",
09/06/2023,1001,Comission,,35
09/06/2023,1002,Comission,,40
09/06/2023,1003,Comission,,30
09/06/2023,1012,Comission,,20
09/06/2023,1011,Comission,,25
09/06/2023,1009,Comission,,20
09/06/2023,1010,Comission,,25
09/06/2023,1013,Comission,,20
09/06/2023,1001,Overtime,,40
09/06/2023,1013,Overtime,,40
09/06/2023,0,General Expenses,,6
09/06/2023,0,Purchases,,41
09/06/2023,0,General Expenses,,10
10/06/2023,1001,Comission,,20
10/06/2023,1002,Comission,,35
10/06/2023,1003,Comission,,15
10/06/2023,1012,Comission,,30
10/06/2023,1011,Comission,,10
10/06/2023,1009,Comission,,15
10/06/2023,1010,Comission,,15
10/06/2023,1013,Comission,,15
10/06/2023,1001,Overtime,,20
10/06/2023,1013,Overtime,,10
10/06/2023,0,General Expenses,,10
10/06/2023,0,General Expenses,,6
11/06/2023,1001,Comission,,35
11/06/2023,1002,Comission,,30
11/06/2023,1003,Comission,,15
11/06/2023,1012,Comission,,20
11/06/2023,1011,Comission,,20
11/06/2023,1013,Comission,,15
11/06/2023,1014,Comission,,30
11/06/2023,1001,Overtime,,30
11/06/2023,0,General Expenses,,10
11/06/2023,0,General Expenses,,25
12/06/2023,1001,Comission,,35
12/06/2023,1003,Comission,,25
12/06/2023,1012,Comission,,50
12/06/2023,1013,Comission,,45
12/06/2023,1014,Comission,,40
12/06/2023,1015,Comission,,35
12/06/2023,1001,Overtime,,20
12/06/2023,1012,Overtime,,10
12/06/2023,1013,Overtime,,20
12/06/2023,1015,Overtime,,10
12/06/2023,0,Overtime,,65
12/06/2023,0,General Expenses,,10
12/06/2023,0,General Expenses,,6
13/06/2023,0,Bank Fees,12.46,
13/06/2023,0,Bank Fees,1.89,
13/06/2023,1001,Comission,,25
13/06/2023,1003,Comission,,25
13/06/2023,1006,Comission,,30
13/06/2023,1002,Comission,,30
13/06/2023,1010,Comission,,10
13/06/2023,1009,Comission,,5
13/06/2023,0,General Expenses,,10
13/06/2023,0,Operation Expenses,188.83,
13/06/2023,0,Operation Expenses,551.69,
14/06/2023,0,Bank Fees,13.24,
14/06/2023,0,Bank Fees,2,
14/06/2023,0,Bank Fees,5,
14/06/2023,0,Bank Fees,0.75,
14/06/2023,1001,Comission,,15
14/06/2023,1003,Comission,,20
14/06/2023,1006,Comission,,25
14/06/2023,1002,Comission,,30
14/06/2023,1010,Comission,,15
14/06/2023,1009,Comission,,5
14/06/2023,0,General Expenses,,16
14/06/2023,0,General Expenses,,10
14/06/2023,1001,Overtime,,65
15/06/2023,0,Bank Fees,14.18,
15/06/2023,0,Bank Fees,2.14,
15/06/2023,1001,Comission,,40
15/06/2023,1003,Comission,, -   
15/06/2023,1006,Comission,,50
15/06/2023,1002,Comission,,55
15/06/2023,1010,Comission,,20
15/06/2023,1009,Comission,,20
15/06/2023,1001,Overtime,,10
15/06/2023,1006,Overtime,,10
15/06/2023,1002,Overtime,,50
15/06/2023,1008,Overtime,,10
15/06/2023,0,General Expenses,,10
15/06/2023,0,General Expenses,,200
16/06/2023,0,Bank Fees,10.43,
16/06/2023,0,Bank Fees,1.58,
16/06/2023,0,Bank Fees,3.5,
16/06/2023,0,Bank Fees,0.53,
16/06/2023,0,Bank Fees,5.5,
16/06/2023,0,Bank Fees,0.83,
16/06/2023,1001,Comission,,10
16/06/2023,1003,Comission,, -   
16/06/2023,1006,Comission,,20
16/06/2023,1002,Comission,, -   
16/06/2023,1010,Comission,,10
16/06/2023,1009,Comission,,5
16/06/2023,0,General Expenses,,10
16/06/2023,0,Operation Expenses,529.56,
16/06/2023,0,Operation Expenses,500,
17/06/2023,0,Bank Fees,13.58,
17/06/2023,0,Bank Fees,2.07,
17/06/2023,1001,Comission,,20
17/06/2023,1003,Comission,, -   
17/06/2023,1006,Comission,,20
17/06/2023,1002,Comission,,10
17/06/2023,1010,Comission,,20
17/06/2023,1009,Comission,,15
17/06/2023,1001,Overtime,,10
17/06/2023,0,General Expenses,,10
18/06/2023,0,Operation Expenses,,"1,500.00"
18/06/2023,1006,Salary,,300
18/06/2023,0,Bank Fees,4.31,
18/06/2023,0,Bank Fees,0.65,
18/06/2023,1001,Comission,,20
18/06/2023,1003,Comission,,10
18/06/2023,1006,Comission,, -   
18/06/2023,1002,Comission,,10
18/06/2023,1010,Comission,,10
18/06/2023,1009,Comission,,10
18/06/2023,0,General Expenses,,10
19/06/2023,1001,Comission,,25
19/06/2023,1003,Comission,,20
19/06/2023,1006,Comission,,40
19/06/2023,1002,Comission,,40
19/06/2023,1010,Comission,, -   
19/06/2023,1009,Comission,,20
19/06/2023,0,General Expenses,,10
19/06/2023,0,Bank Fees,4.69,
19/06/2023,0,Bank Fees,0.72,
19/06/2023,0,Bank Fees,2.88,
19/06/2023,0,Bank Fees,0.43,
20/06/2023,0,Bank Fees,5.46,
20/06/2023,0,Bank Fees,0.83,
20/06/2023,1001,Comission,,10
20/06/2023,1003,Comission,,10
20/06/2023,1006,Comission,,15
20/06/2023,1002,Comission,,30
20/06/2023,1010,Comission,,5
20/06/2023,1009,Comission,,10
20/06/2023,0,General Expenses,,10
20/06/2023,0,Operation Expenses,,"1,440.00"
21/06/2023,0,Bank Fees,9.04,
21/06/2023,0,Bank Fees,1.37,
21/06/2023,0,Bank Fees,5,
21/06/2023,0,Bank Fees,0.75,
21/06/2023,1001,Comission,, -   
21/06/2023,1003,Comission,,15
21/06/2023,1006,Comission,,15
21/06/2023,1002,Comission,,10
21/06/2023,1010,Comission,,5
21/06/2023,1009,Comission,,5
22/06/2023,0,Bank Fees,7.43,
22/06/2023,0,Bank Fees,1.13,
22/06/2023,1001,Comission,,10
22/06/2023,1003,Comission,,15
22/06/2023,1006,Comission,,20
22/06/2023,1002,Comission,, -   
22/06/2023,1010,Comission,,5
22/06/2023,1009,Comission,,5
22/06/2023,0,General Expenses,,10
23/06/2023,1001,Comission,,25
23/06/2023,1003,Comission,, -   
23/06/2023,1006,Comission,,20
23/06/2023,1002,Comission,,40
23/06/2023,1010,Comission,,15
23/06/2023,1009,Comission,,20
23/06/2023,0,General Expenses,,10
23/06/2023,0,Bank Fees,2.84,
23/06/2023,0,Bank Fees,0.4,
24/06/2023,0,Bank Fees,4.34,
24/06/2023,0,Bank Fees,0.66,
24/06/2023,0,Bank Fees,3.75,
24/06/2023,0,Bank Fees,0.56,
24/06/2023,0,Subscribtion,132.25,
24/06/2023,0,General Expenses,"16,000.00",
24/06/2023,1001,Comission,,25
24/06/2023,1003,Comission,,15
24/06/2023,1006,Comission,, -   
24/06/2023,1002,Comission,,45
24/06/2023,1010,Comission,,5
24/06/2023,1009,Comission,,10
24/06/2023,1001,Overtime,,20
24/06/2023,1002,Overtime,,30
24/06/2023,0,General Expenses,,10
24/06/2023,0,General Expenses,,6
25/06/2023,0,Bank Fees,10.06,
25/06/2023,0,Bank Fees,1.52,
25/06/2023,1001,Comission,,30
25/06/2023,1003,Comission,,20
25/06/2023,1006,Comission,,25
25/06/2023,1002,Comission,,40
25/06/2023,1010,Comission,,15
25/06/2023,1009,Comission,,15
25/06/2023,1001,Overtime,,20
25/06/2023,1003,Overtime,,10
25/06/2023,1002,Overtime,,30
25/06/2023,0,General Expenses,,10
26/06/2023,0,Bank Fees,11.91,
26/06/2023,0,Bank Fees,1.78,
26/06/2023,1001,Comission,,30
26/06/2023,1003,Comission,,40
26/06/2023,1006,Comission,,40
26/06/2023,1002,Comission,,50
26/06/2023,1010,Comission,,20
26/06/2023,1009,Comission,,25
26/06/2023,1001,Overtime,,30
26/06/2023,1003,Overtime,,10
26/06/2023,1006,Overtime,,10
26/06/2023,1002,Overtime,,30
26/06/2023,0,General Expenses,,10
26/06/2023,0,General Expenses,,28
27/06/2023,0,Bank Fees,11.53,
27/06/2023,0,Bank Fees,1.74,
27/06/2023,1001,Comission,,40
27/06/2023,1003,Comission,,40
27/06/2023,1006,Comission,,40
27/06/2023,1002,Comission,,40
27/06/2023,1010,Comission,,20
27/06/2023,1009,Comission,,30
27/06/2023,1001,Overtime,,20
27/06/2023,1003,Overtime,,20
