Date,Day,EmpID, Sales 
27/10/2025,Monday,1002,640
27/10/2025,Monday,1003, -   
27/10/2025,Monday,1012,770
27/10/2025,Monday,1011,810
27/10/2025,Monday,1009,820
27/10/2025,Monday,1010,710
27/10/2025,Monday,1013,860
28/10/2025,Tuesday,1001,470
28/10/2025,Tuesday,1002,340
28/10/2025,Tuesday,1003,340
28/10/2025,Tuesday,1012,220
28/10/2025,Tuesday,1011,350
28/10/2025,Tuesday,1009,200
28/10/2025,Tuesday,1010,150
28/10/2025,Tuesday,1013,290
29/10/2025,Wednesday,1001,420
29/10/2025,Wednesday,1002,610
29/10/2025,Wednesday,1003,350
29/10/2025,Wednesday,1012,790
29/10/2025,Wednesday,1011,430
29/10/2025,Wednesday,1009,465
29/10/2025,Wednesday,1010,570
29/10/2025,Wednesday,1013,765
30/10/2025,Thursday,1001,420
30/10/2025,Thursday,1002,420
30/10/2025,Thursday,1003,340
30/10/2025,Thursday,1012,580
30/10/2025,Thursday,1011,680
30/10/2025,Thursday,1009,470
30/10/2025,Thursday,1010,400
30/10/2025,Thursday,1013,605
31/10/2025,Friday,1001,530
31/10/2025,Friday,1002,580
31/10/2025,Friday,1003,600
31/10/2025,Friday,1012,745
31/10/2025,Friday,1011,620
31/10/2025,Friday,1009,660
31/10/2025,Friday,1010,650
31/10/2025,Friday,1013, -   
04/11/2025,Tuesday,1001,290
04/11/2025,Tuesday,1002,200
04/11/2025,Tuesday,1003,150
05/11/2025,Wednesday,1001,535
05/11/2025,Wednesday,1002,
05/11/2025,Wednesday,1003,400
05/11/2025,Wednesday,1006,485
06/11/2025,Thursday,1001,830
06/11/2025,Thursday,1003,380
06/11/2025,Thursday,1006,585
06/11/2025,Thursday,1002,480
06/11/2025,Thursday,1010,265
07/11/2025,Friday,1001, -   
07/11/2025,Friday,1002,610
07/11/2025,Friday,1003,970
07/11/2025,Friday,1006,620
07/11/2025,Friday,1010,460
07/11/2025,Friday,1009,655
07/11/2025,Friday,1011,585
07/11/2025,Friday,1012,620
08/11/2025,Saturday,1001,"1,050.00"
08/11/2025,Saturday,1002,880
08/11/2025,Saturday,1003, -   
08/11/2025,Saturday,1012,915
08/11/2025,Saturday,1010,505
08/11/2025,Saturday,1009,615
08/11/2025,Saturday,1011,900
09/11/2025,Sunday,1001,440
09/11/2025,Sunday,1002, -   
09/11/2025,Sunday,1003,580
09/11/2025,Sunday,1012,100
09/11/2025,Sunday,1011,600
09/11/2025,Sunday,1009,505
09/11/2025,Sunday,1010,590
09/11/2025,Sunday,1013,660
10/11/2025,Monday,1001,285
10/11/2025,Monday,1002,310
10/11/2025,Monday,1003,310
10/11/2025,Monday,1012,550
10/11/2025,Monday,1011,540
10/11/2025,Monday,1009,330
10/11/2025,Monday,1010,410
10/11/2025,Monday,1013,430
11/11/2025,Tuesday,1001,430
11/11/2025,Tuesday,1002,240
11/11/2025,Tuesday,1003,200
11/11/2025,Tuesday,1012,200
11/11/2025,Tuesday,1011,150
11/11/2025,Tuesday,1013,265
11/11/2025,Tuesday,1014,140
12/11/2025,Wednesday,1001,120
12/11/2025,Wednesday,1003,100
12/11/2025,Wednesday,1012,350
12/11/2025,Wednesday,1013,200
12/11/2025,Wednesday,1014,235
12/11/2025,Wednesday,1015,300
13/11/2025,Thursday,1001,230
13/11/2025,Thursday,1002,220
13/11/2025,Thursday,1003,270
13/11/2025,Thursday,1012,270
13/11/2025,Thursday,1011,340
13/11/2025,Thursday,1013,510
13/11/2025,Thursday,1014,270
14/11/2025,Friday,1001, -   
14/11/2025,Friday,1002,200
14/11/2025,Friday,1003,100
14/11/2025,Friday,1012,470
14/11/2025,Friday,1011,490
14/11/2025,Friday,1013,530
14/11/2025,Friday,1014,510
15/11/2025,Saturday,1001,300
15/11/2025,Saturday,1002,200
15/11/2025,Saturday,1003,300
15/11/2025,Saturday,1012, -   
15/11/2025,Saturday,1011,340
15/11/2025,Saturday,1013,360
15/11/2025,Saturday,1014,250
16/11/2025,Sunday,1001,120
16/11/2025,Sunday,1002, -   
16/11/2025,Sunday,1003, -   
16/11/2025,Sunday,1012,220
16/11/2025,Sunday,1011,100
16/11/2025,Sunday,1013,215
16/11/2025,Sunday,1014,200
17/11/2025,Monday,1001,120
17/11/2025,Monday,1002, -   
17/11/2025,Monday,1003, -   
17/11/2025,Monday,1012,300
17/11/2025,Monday,1011,220
17/11/2025,Monday,1013,400
17/11/2025,Monday,1014,270
18/11/2025,Tuesday,1001,120
18/11/2025,Tuesday,1002, -   
18/11/2025,Tuesday,1003,220
18/11/2025,Tuesday,1012, -   
18/11/2025,Tuesday,1011, -   
18/11/2025,Tuesday,1013,200
18/11/2025,Tuesday,1014, -   
19/11/2025,Wednesday,1001,390
19/11/2025,Wednesday,1002, -   
19/11/2025,Wednesday,1003,200
19/11/2025,Wednesday,1012, -   
19/11/2025,Wednesday,1011, -   
19/11/2025,Wednesday,1013,925
19/11/2025,Wednesday,1014,420
20/11/2025,Thursday,1001,600
20/11/2025,Thursday,1003,490
20/11/2025,Thursday,1012,640
20/11/2025,Thursday,1013,520
20/11/2025,Thursday,1014,565
21/11/2025,Friday,1001,100
21/11/2025,Friday,1003,620
21/11/2025,Friday,1012,730
21/11/2025,Friday,1013, -   
21/11/2025,Friday,1014,760
22/11/2025,Saturday,1001,710
22/11/2025,Saturday,1003,570
22/11/2025,Saturday,1012,560
22/11/2025,Saturday,1013,530
22/11/2025,Saturday,1014,560
23/11/2025,Sunday,1001,290
23/11/2025,Sunday,1003,240
23/11/2025,Sunday,1012,530
23/11/2025,Sunday,1013,420
23/11/2025,Sunday,1014,250
24/11/2025,Monday,1001,270
24/11/2025,Monday,1003, -   
24/11/2025,Monday,1012,240
24/11/2025,Monday,1013,370
24/11/2025,Monday,1014,270
25/11/2025,Tuesday,1001,240
25/11/2025,Tuesday,1003,215
25/11/2025,Tuesday,1012,350
25/11/2025,Tuesday,1013,470
25/11/2025,Tuesday,1014,315
26/11/2025,Wednesday,1001,440
26/11/2025,Wednesday,1003,335
26/11/2025,Wednesday,1012,885
26/11/2025,Wednesday,1013,705
26/11/2025,Wednesday,1014,665
27/11/2025,Thursday,1001,"1,115.00"
27/11/2025,Thursday,1003,770
27/11/2025,Thursday,1012,965
27/11/2025,Thursday,1013,"1,060.00"
27/11/2025,Thursday,1014,"1,070.00"
28/11/2025,Friday,1001,220
28/11/2025,Friday,1003,340
28/11/2025,Friday,1012,700
28/11/2025,Friday,1013,470
28/11/2025,Friday,1014,540
28/11/2025,Friday,1015,460
29/11/2025,Saturday,1001,475
29/11/2025,Saturday,1003,470
29/11/2025,Saturday,1012,370
29/11/2025,Saturday,1013,550
29/11/2025,Saturday,1014,200
29/11/2025,Saturday,1015,420
30/11/2025,Sunday,1001,270
30/11/2025,Sunday,1003,360
30/11/2025,Sunday,1012,440
30/11/2025,Sunday,1013,510
30/11/2025,Sunday,1014,470
30/11/2025,Sunday,1015,340
03/12/2025,Wednesday,1001,200
03/12/2025,Wednesday,1002, -   
03/12/2025,Wednesday,1003,50
04/12/2025,Thursday,1001,465
04/12/2025,Thursday,1002,360
04/12/2025,Thursday,1003,380
05/12/2025,Friday,1001,165
05/12/2025,Friday,1002,230
05/12/2025,Friday,1003, -   
05/12/2025,Friday,1006,200
06/12/2025,Saturday,1001,485
06/12/2025,Saturday,1003,795
06/12/2025,Saturday,1006,520
06/12/2025,Saturday,1002,400
06/12/2025,Saturday,1010,350
07/12/2025,Sunday,1001,530
07/12/2025,Sunday,1002,405
07/12/2025,Sunday,1003,490
07/12/2025,Sunday,1006,370
07/12/2025,Sunday,1010,490
07/12/2025,Sunday,1009,520
07/12/2025,Sunday,1011,360
07/12/2025,Sunday,1012,615
08/12/2025,Monday,1001,300
08/12/2025,Monday,1002,200
08/12/2025,Monday,1003, -   
08/12/2025,Monday,1012,545
08/12/2025,Monday,1010,365
08/12/2025,Monday,1009,360
08/12/2025,Monday,1011,420
09/12/2025,Tuesday,1001,200
09/12/2025,Tuesday,1002, -   
09/12/2025,Tuesday,1003,250
09/12/2025,Tuesday,1012,430
09/12/2025,Tuesday,1011,390
09/12/2025,Tuesday,1009,300
09/12/2025,Tuesday,1010,250
09/12/2025,Tuesday,1013,300
10/12/2025,Wednesday,1001,330
10/12/2025,Wednesday,1002, -   
10/12/2025,Wednesday,1003,335
10/12/2025,Wednesday,1012,330
10/12/2025,Wednesday,1011,190
10/12/2025,Wednesday,1009,330
10/12/2025,Wednesday,1010,235
10/12/2025,Wednesday,1013,245
11/12/2025,Thursday,1001,250
11/12/2025,Thursday,1002,200
11/12/2025,Thursday,1003,190
11/12/2025,Thursday,1012,340
11/12/2025,Thursday,1011,300
11/12/2025,Thursday,1013, -   
11/12/2025,Thursday,1014,250
12/12/2025,Friday,1001, -   
12/12/2025,Friday,1003,290
12/12/2025,Friday,1012, -   
12/12/2025,Friday,1013,360
12/12/2025,Friday,1014,445
12/12/2025,Friday,1015,635
13/12/2025,Saturday,1001,320
13/12/2025,Saturday,1003,440
13/12/2025,Saturday,1015,340
13/12/2025,Saturday,1013,370
13/12/2025,Saturday,1014,340
14/12/2025,Sunday,1001,400
14/12/2025,Sunday,1003,305
14/12/2025,Sunday,1015,510
14/12/2025,Sunday,1013,530
14/12/2025,Sunday,1014,625
15/12/2025,Monday,1001,340
15/12/2025,Monday,1003, -   
15/12/2025,Monday,1015,285
15/12/2025,Monday,1013,290
15/12/2025,Monday,1014,170
16/12/2025,Tuesday,1001,410
16/12/2025,Tuesday,1003,205
16/12/2025,Tuesday,1015,305
16/12/2025,Tuesday,1013,290
16/12/2025,Tuesday,1014,300
17/12/2025,Wednesday,1001,285
17/12/2025,Wednesday,1003,120
17/12/2025,Wednesday,1015,560
17/12/2025,Wednesday,1013,610
17/12/2025,Wednesday,1014,150
18/12/2025,Thursday,1001,440
18/12/2025,Thursday,1003,290
18/12/2025,Thursday,1015,495
18/12/2025,Thursday,1013,385
18/12/2025,Thursday,1014,255
19/12/2025,Friday,1001, -   
19/12/2025,Friday,1003,85
19/12/2025,Friday,1015,340
19/12/2025,Friday,1013,340
19/12/2025,Friday,1014,315
20/12/2025,Saturday,1001,185
20/12/2025,Saturday,1003,375
20/12/2025,Saturday,1015,435
20/12/2025,Saturday,1013,420
20/12/2025,Saturday,1014,345
21/12/2025,Sunday,1001,570
21/12/2025,Sunday,1003,595
21/12/2025,Sunday,1015,610
21/12/2025,Sunday,1013,535
21/12/2025,Sunday,1014,230
22/12/2025,Monday,1001,545
22/12/2025,Monday,1003, -   
22/12/2025,Monday,1015,725
22/12/2025,Monday,1013,745
22/12/2025,Monday,1014,620
23/12/2025,Tuesday,1001,375
23/12/2025,Tuesday,1003,250
23/12/2025,Tuesday,1015,545
23/12/2025,Tuesday,1013,405
23/12/2025,Tuesday,1014,455
24/12/2025,Wednesday,1001,555
24/12/2025,Wednesday,1003,325
24/12/2025,Wednesday,1015,925
24/12/2025,Wednesday,1013,830
24/12/2025,Wednesday,1014, -   
25/12/2025,Thursday,1001,915
25/12/2025,Thursday,1003,830
25/12/2025,Thursday,1015,835
25/12/2025,Thursday,1013,960
25/12/2025,Thursday,1014, -   
26/12/2025,Friday,1001,610
26/12/2025,Friday,1003,510
26/12/2025,Friday,1015,860
26/12/2025,Friday,1013,865
26/12/2025,Friday,1014, -   
27/12/2025,Saturday,1001,840
27/12/2025,Saturday,1003,480
27/12/2025,Saturday,1015,750
27/12/2025,Saturday,1013,"1,005.00"
27/12/2025,Saturday,1014,840
27/12/2025,Saturday,1001,970
28/12/2025,Sunday,1003,630
28/12/2025,Sunday,1015,965
28/12/2025,Sunday,1013,850
28/12/2025,Sunday,1014,900
29/12/2025,Monday,1001,600
29/12/2025,Monday,1003,315
29/12/2025,Monday,1015,525
29/12/2025,Monday,1013,695
29/12/2025,Monday,1014,705
30/12/2025,Tuesday,1001,285
30/12/2025,Tuesday,1003,440
30/12/2025,Tuesday,1015,315
30/12/2025,Tuesday,1013,295
30/12/2025,Tuesday,1014,445
31/12/2025,Wednesday,1001,925
31/12/2025,Wednesday,1003,535
31/12/2025,Wednesday,1015,725
31/12/2025,Wednesday,1013,765
31/12/2025,Wednesday,1014,685
